0.00068348,0.00070118,0.00082222,0.00037454,0.00042052,0.00039645,0.00057049,0.0004194,0.00023333,-0.00021267,0.00054135,0.00069885,0.00080363,0.00025251,0.00066095,0.00048977,0.00073756,0.00021576,0.00040385,0.00023284
0.00070091,0.0007055,0.00083101,0.00038731,0.00043465,0.00040514,0.00059754,0.00044699,0.00025514,-0.00017853,0.00054364,0.00070893,0.00081696,0.00025625,0.00067129,0.00050649,0.00075124,0.00022347,0.00041463,0.00025186
0.00071476,0.00070587,0.00083184,0.00039833,0.00044647,0.00041177,0.00062126,0.00047268,0.00027507,-0.0001438,0.00054369,0.00071586,0.00082889,0.00025837,0.00067819,0.00052229,0.00076156,0.00022969,0.00042291,0.00027243
0.00072475,0.00070218,0.00082452,0.00040742,0.00045584,0.00041638,0.00064119,0.00049616,0.00029293,-0.00010896,0.00054141,0.0007195,0.00083914,0.00025879,0.00068153,0.00053703,0.00076825,0.00023431,0.00042863,0.00029416
0.00073066,0.00069435,0.00080892,0.00041446,0.00046263,0.00041904,0.0006569,0.00051712,0.00030852,-7.4487e-05,0.00053671,0.00071976,0.00084742,0.00025744,0.00068123,0.00055057,0.00077107,0.00023725,0.00043174,0.00031662
0.00073233,0.00068237,0.00078506,0.00041931,0.00046673,0.00041983,0.00066798,0.00053526,0.00032167,-4.0831e-05,0.00052954,0.00071657,0.00085343,0.00025426,0.00067726,0.00056279,0.00076977,0.0002384,0.00043223,0.00033942
0.00072964,0.00066625,0.00075302,0.00042187,0.00046804,0.00041883,0.00067404,0.0005503,0.0003322,-8.4401e-06,0.00051988,0.00070989,0.00085689,0.00024921,0.0006696,0.00057357,0.00076417,0.00023768,0.00043009,0.0003621
0.00072256,0.00064606,0.00071305,0.00042203,0.00046651,0.00041615,0.00067475,0.00056197,0.00033998,2.2273e-05,0.00050771,0.0006997,0.00085753,0.00024228,0.00065826,0.00058277,0.00075411,0.00023504,0.00042536,0.00038427
0.00071111,0.00062188,0.00066546,0.00041973,0.00046209,0.00041189,0.00066982,0.00057003,0.00034486,5.0929e-05,0.00049306,0.00068601,0.00085509,0.00023345,0.00064329,0.00059028,0.00073947,0.00023041,0.00041807,0.00040549
0.00069535,0.00059386,0.00061067,0.00041491,0.00045477,0.00040615,0.000659,0.00057427,0.00034674,7.7187e-05,0.00047597,0.00066886,0.00084936,0.00022271,0.00062478,0.00059601,0.00072018,0.00022376,0.00040828,0.00042539
0.00067544,0.00056218,0.00054918,0.00040753,0.00044455,0.00039906,0.0006421,0.00057452,0.00034555,0.00010075,0.00045651,0.00064832,0.00084014,0.00021011,0.00060282,0.00059986,0.00069621,0.00021506,0.00039609,0.0004436
0.00065154,0.00052705,0.00048161,0.0003976,0.00043148,0.00039073,0.00061901,0.00057065,0.00034125,0.00012138,0.00043475,0.00062449,0.00082725,0.00019566,0.00057756,0.00060178,0.00066759,0.0002043,0.00038157,0.0004598
0.00062391,0.00048873,0.00040861,0.00038512,0.00041561,0.00038127,0.00058966,0.00056256,0.0003338,0.0001389,0.00041081,0.00059751,0.00081057,0.00017943,0.00054916,0.00060169,0.00063439,0.00019149,0.00036487,0.0004737
0.00059283,0.0004475,0.00033093,0.00037012,0.00039703,0.00037081,0.00055408,0.00055021,0.00032322,0.00015316,0.0003848,0.00056751,0.00079001,0.00016148,0.00051779,0.00059958,0.00059673,0.00017667,0.00034609,0.00048505
0.00055861,0.00040366,0.00024933,0.00035268,0.00037586,0.00035945,0.00051234,0.00053359,0.00030957,0.00016411,0.00035687,0.0005347,0.00076552,0.00014187,0.00048367,0.00059541,0.00055479,0.00015986,0.00032539,0.00049367
0.00052162,0.00035753,0.00016464,0.00033285,0.00035221,0.0003473,0.0004646,0.00051277,0.00029293,0.00017173,0.00032716,0.00049926,0.00073709,0.00012071,0.000447,0.0005892,0.00050878,0.00014113,0.00030292,0.00049941
0.00048224,0.00030946,7.7693e-05,0.00031075,0.00032625,0.00033446,0.00041109,0.00048781,0.00027341,0.00017609,0.00029584,0.00046142,0.00070475,9.8099e-05,0.00040803,0.00058098,0.00045898,0.00012056,0.00027885,0.00050221
0.00044087,0.00025982,-1.0662e-05,0.00028648,0.00029814,0.00032103,0.00035212,0.00045887,0.00025116,0.00017728,0.00026306,0.00042142,0.0006686,7.4144e-05,0.00036701,0.00057079,0.00040569,9.8244e-05,0.00025334,0.00050204
0.00039792,0.00020895,-9.9569e-05,0.00026019,0.00026807,0.00030711,0.00028803,0.00042613,0.00022636,0.00017549,0.00022902,0.00037952,0.00062874,4.8971e-05,0.00032418,0.00055871,0.00034927,7.4287e-05,0.00022659,0.00049894
0.00035381,0.00015722,-0.00018819,0.00023203,0.00023624,0.00029277,0.00021926,0.00038981,0.00019922,0.00017093,0.00019388,0.000336,0.00058534,2.2714e-05,0.00027982,0.00054482,0.00029009,4.8811e-05,0.00019876,0.000493
0.00030895,0.00010501,-0.00027573,0.00020215,0.00020286,0.00027808,0.00014629,0.00035017,0.00016997,0.00016387,0.00015782,0.00029112,0.0005386,-4.4972e-06,0.00023419,0.00052923,0.00022856,2.1949e-05,0.00017006,0.00048437
0.00026375,5.265e-05,-0.00036141,0.00017074,0.00016815,0.00026312,6.9642e-05,0.0003075,0.00013888,0.00015462,0.00012102,0.00024517,0.00048873,-3.2515e-05,0.00018754,0.00051207,0.00016513,-6.1569e-06,0.00014065,0.00047324
0.00021859,4.9894e-07,-0.00044454,0.00013797,0.00013234,0.00024795,-1.0113e-05,0.00026213,0.00010621,0.00014352,8.3661e-05,0.00019844,0.00043601,-6.1193e-05,0.00014016,0.00049348,0.00010025,-3.5353e-05,0.00011072,0.00045984
0.00017385,-5.1124e-05,-0.00052443,0.00010405,9.5645e-05,0.00023261,-9.2367e-05,0.0002144,7.2264e-05,0.00013094,4.59e-05,0.00015121,0.0003807,-9.0389e-05,9.2282e-05,0.00047362,3.4355e-05,-6.5487e-05,8.0457e-05,0.00044445
0.00012986,-0.00010192,-0.0006005,6.9161e-05,5.8304e-05,0.00021715,-0.0001765,0.00016467,3.7332e-05,0.00011728,7.9086e-06,0.00010374,0.00032311,-0.00011995,4.4166e-05,0.00045266,-3.2065e-05,-9.6391e-05,5.0021e-05,0.00042739
8.6949e-05,-0.00015159,-0.00067222,3.3507e-05,2.0543e-05,0.00020161,-0.00026187,0.00011333,1.7249e-06,0.00010293,-3.0168e-05,5.6318e-05,0.00026355,-0.00014972,-3.9428e-06,0.00043077,-9.855e-05,-0.0001279,1.9586e-05,0.00040899
4.5383e-05,-0.0001999,-0.00073914,-2.7126e-06,-1.7413e-05,0.00018601,-0.00034781,6.0743e-05,-3.4239e-05,8.8318e-05,-6.8171e-05,9.1891e-06,0.00020236,-0.00017956,-5.1824e-05,0.00040815,-0.00016464,-0.00015984,-1.0692e-05,0.0003896
5.4058e-06,-0.00024662,-0.00080088,-3.9298e-05,-5.5348e-05,0.00017039,-0.00043368,7.3217e-06,-7.0249e-05,7.385e-05,-0.00010597,-3.7399e-05,0.00013985,-0.00020933,-9.9248e-05,0.00038497,-0.00022989,-0.00019205,-4.0658e-05,0.0003696
-3.2777e-05,-0.00029154,-0.00085716,-7.6063e-05,-9.3048e-05,0.00015476,-0.00051882,-4.6554e-05,-0.000106,5.993e-05,-0.00014342,-8.3223e-05,7.6371e-05,-0.00023887,-0.00014602,0.00036143,-0.00029387,-0.00022434,-7.0172e-05,0.00034935
-6.8999e-05,-0.0003345,-0.00090779,-0.00011281,-0.00013032,0.00013915,-0.00060261,-0.00010051,-0.00014119,4.6944e-05,-0.00018043,-0.00012807,1.2239e-05,-0.00026806,-0.00019194,0.00033772,-0.00035617,-0.00025657,-9.9105e-05,0.00032922
-0.00010314,-0.00037536,-0.00095263,-0.00014937,-0.00016697,0.00012355,-0.00068444,-0.00015416,-0.00017555,3.5257e-05,-0.00021686,-0.00017176,-5.2211e-05,-0.00029676,-0.00023684,0.00031402,-0.00041641,-0.00028856,-0.00012734,0.00030957
-0.00013511,-0.00041403,-0.00099164,-0.00018556,-0.00020282,0.00010799,-0.00076373,-0.00020718,-0.00020879,2.521e-05,-0.00025262,-0.00021413,-0.00011668,-0.00032485,-0.00028056,0.00029053,-0.00047424,-0.00032016,-0.00015476,0.00029074
-0.00016486,-0.00045043,-0.0010249,-0.00022123,-0.00023772,9.2467e-05,-0.00083995,-0.00025922,-0.00024068,1.7102e-05,-0.00028763,-0.00025502,-0.00018088,-0.00035221,-0.00032296,0.00026739,-0.00052934,-0.00035122,-0.00018128,0.00027304
-0.00019239,-0.00048451,-0.0010524,-0.00025622,-0.00027152,7.6992e-05,-0.00091262,-0.00030996,-0.00027098,1.12e-05,-0.00032179,-0.00029433,-0.00024454,-0.00037874,-0.00036391,0.00024479,-0.00058143,-0.0003816,-0.0002068,0.00025676
-0.00021773,-0.00051625,-0.0010746,-0.00029039,-0.00030408,6.1579e-05,-0.00098129,-0.00035914,-0.00029949,7.7305e-06,-0.00035503,-0.00033195,-0.00030739,-0.00040434,-0.0004033,0.00022287,-0.00063027,-0.00041117,-0.00023127,0.00024217
-0.00024092,-0.00054568,-0.0010915,-0.00032363,-0.0003353,4.6232e-05,-0.0010456,-0.00040648,-0.00032603,6.872e-06,-0.00038727,-0.00036782,-0.0003692,-0.00042892,-0.00044103,0.00020177,-0.00067566,-0.00043979,-0.0002546,0.00022946
-0.00026206,-0.00057282,-0.0011036,-0.00035581,-0.00036507,3.0965e-05,-0.0011051,-0.00045175,-0.00035046,8.7551e-06,-0.00041847,-0.00040186,-0.00042976,-0.00045239,-0.00047703,0.00018159,-0.00071745,-0.00046737,-0.00027676,0.00021883
-0.00028127,-0.00059772,-0.0011113,-0.00038684,-0.00039331,1.5787e-05,-0.0011596,-0.00049476,-0.00037265,1.3464e-05,-0.00044854,-0.00043406,-0.00048889,-0.00047469,-0.00051123,0.00016246,-0.00075551,-0.00049378,-0.00029771,0.0002104
-0.00029867,-0.00062046,-0.0011149,-0.00041663,-0.00041996,7.1398e-07,-0.001209,-0.00053533,-0.00039251,2.1031e-05,-0.00047744,-0.00046441,-0.00054642,-0.00049575,-0.00054358,0.00014446,-0.00078977,-0.00051895,-0.0003174,0.00020425
-0.00031443,-0.00064113,-0.0011151,-0.00044511,-0.00044496,-1.4239e-05,-0.001253,-0.00057331,-0.00040997,3.1442e-05,-0.00050512,-0.0004929,-0.00060219,-0.00051552,-0.00057405,0.00012766,-0.00082019,-0.00054277,-0.00033582,0.00020044
-0.00032869,-0.00065982,-0.0011122,-0.00047222,-0.00046827,-2.9041e-05,-0.0012916,-0.0006086,-0.000425,4.463e-05,-0.00053151,-0.00051956,-0.00065608,-0.00053397,-0.00060261,0.0001121,-0.00084678,-0.00056519,-0.00035296,0.00019894
-0.00034164,-0.00067665,-0.0011069,-0.00049791,-0.00048988,-4.3676e-05,-0.0013248,-0.0006411,-0.00043758,6.0477e-05,-0.00055659,-0.00054443,-0.00070798,-0.00055105,-0.00062924,9.7825e-05,-0.00086957,-0.00058614,-0.00036881,0.00019973
-0.00035344,-0.00069172,-0.0010997,-0.00052213,-0.00050978,-5.8113e-05,-0.0013525,-0.00067074,-0.00044773,7.8835e-05,-0.00058028,-0.00056755,-0.00075779,-0.00056674,-0.00065395,8.485e-05,-0.00088864,-0.00060554,-0.00038335,0.0002027
-0.00036426,-0.00070515,-0.0010911,-0.00054487,-0.00052796,-7.2318e-05,-0.001375,-0.00069749,-0.00045548,9.95e-05,-0.00060256,-0.00058897,-0.00080544,-0.00058102,-0.00067673,7.3177e-05,-0.00090409,-0.00062337,-0.00039661,0.00020772
-0.00037429,-0.00071706,-0.0010818,-0.00056609,-0.00054444,-8.6258e-05,-0.0013924,-0.00072133,-0.00046091,0.00012223,-0.00062336,-0.00060875,-0.00085084,-0.0005939,-0.00069761,6.2789e-05,-0.00091606,-0.00063958,-0.00040859,0.00021463
-0.00038366,-0.00072755,-0.0010722,-0.0005858,-0.00055924,-9.9893e-05,-0.001405,-0.00074226,-0.00046409,0.00014676,-0.00064264,-0.00062697,-0.00089394,-0.00060535,-0.0007166,5.3656e-05,-0.0009247,-0.00065414,-0.00041929,0.00022321
-0.00039253,-0.00073672,-0.0010629,-0.00060398,-0.00057238,-0.00011318,-0.0014128,-0.0007603,-0.00046511,0.00017278,-0.00066036,-0.00064368,-0.00093467,-0.00061539,-0.00073374,4.5734e-05,-0.00093021,-0.00066702,-0.00042873,0.00023325
-0.00040102,-0.00074467,-0.0010543,-0.00062064,-0.00058391,-0.00012608,-0.0014164,-0.00077548,-0.00046411,0.00019997,-0.00067645,-0.00065897,-0.00097299,-0.00062403,-0.00074906,3.8967e-05,-0.0009328,-0.00067821,-0.00043694,0.00024447
-0.00040924,-0.00075149,-0.0010468,-0.00063578,-0.00059387,-0.00013854,-0.001416,-0.00078786,-0.0004612,0.00022798,-0.00069089,-0.00067288,-0.0010088,-0.00063129,-0.0007626,3.3286e-05,-0.00093267,-0.00068771,-0.00044392,0.0002566
-0.00041728,-0.00075725,-0.0010409,-0.00064943,-0.00060231,-0.00015053,-0.0014121,-0.00079749,-0.00045652,0.00025644,-0.00070362,-0.00068548,-0.0010421,-0.00063718,-0.0007744,2.8614e-05,-0.00093007,-0.00069549,-0.00044969,0.00026936
-0.00042521,-0.00076201,-0.0010369,-0.00066158,-0.00060927,-0.00016199,-0.0014049,-0.00080444,-0.00045021,0.00028499,-0.0007146,-0.00069682,-0.0010728,-0.00064174,-0.00078452,2.4871e-05,-0.00092523,-0.00070157,-0.00045428,0.00028245
-0.00043306,-0.00076579,-0.0010349,-0.00067227,-0.00061481,-0.00017287,-0.001395,-0.00080878,-0.00044243,0.00031327,-0.00072379,-0.00070695,-0.0011008,-0.00064499,-0.00079299,2.1966e-05,-0.00091839,-0.00070594,-0.00045769,0.00029557
-0.00044085,-0.00076864,-0.0010351,-0.00068149,-0.00061897,-0.00018314,-0.0013826,-0.0008106,-0.00043333,0.0003409,-0.00073116,-0.00071589,-0.0011261,-0.00064697,-0.00079987,1.9806e-05,-0.0009098,-0.00070861,-0.00045994,0.00030842
-0.00044857,-0.00077055,-0.0010378,-0.00068929,-0.00062181,-0.00019274,-0.0013683,-0.00080997,-0.00042304,0.00036754,-0.00073667,-0.00072367,-0.0011486,-0.0006477,-0.0008052,1.8296e-05,-0.0008997,-0.00070961,-0.00046104,0.00032071
-0.00045618,-0.00077153,-0.0010427,-0.00069566,-0.00062338,-0.00020165,-0.0013525,-0.00080698,-0.00041173,0.00039285,-0.00074029,-0.00073031,-0.0011681,-0.00064723,-0.00080906,1.7342e-05,-0.00088832,-0.00070893,-0.00046102,0.00033218
-0.00046363,-0.00077153,-0.00105,-0.00070063,-0.00062372,-0.00020981,-0.0013354,-0.00080172,-0.00039953,0.0004165,-0.00074202,-0.0007358,-0.0011846,-0.00064559,-0.00081147,1.6847e-05,-0.0008759,-0.00070661,-0.00045988,0.00034256
-0.00047085,-0.00077055,-0.0010595,-0.00070422,-0.0006229,-0.00021719,-0.0013176,-0.00079427,-0.00038656,0.00043822,-0.00074183,-0.00074013,-0.0011979,-0.00064282,-0.00081251,1.6719e-05,-0.00086264,-0.00070265,-0.00045762,0.00035165
-0.00047775,-0.00076851,-0.001071,-0.00070643,-0.00062093,-0.00022378,-0.0012992,-0.00078472,-0.00037296,0.00045774,-0.00073973,-0.00074329,-0.0012081,-0.00063896,-0.00081221,1.6873e-05,-0.00084873,-0.0006971,-0.00045426,0.00035922
-0.0004842,-0.00076537,-0.0010841,-0.00070729,-0.00061788,-0.00022953,-0.0012806,-0.00077315,-0.00035884,0.00047485,-0.00073572,-0.00074523,-0.0012149,-0.00063405,-0.00081063,1.7226e-05,-0.00083437,-0.00068996,-0.00044979,0.00036512
-0.00049009,-0.00076106,-0.0010987,-0.00070679,-0.00061377,-0.00023443,-0.001262,-0.00075963,-0.00034428,0.00048935,-0.00072983,-0.00074592,-0.0012183,-0.00062814,-0.00080782,1.7704e-05,-0.0008197,-0.00068127,-0.00044424,0.00036922
-0.00049529,-0.00075549,-0.0011142,-0.00070496,-0.00060862,-0.00023846,-0.0012436,-0.00074426,-0.00032937,0.00050112,-0.00072207,-0.00074531,-0.0012182,-0.00062124,-0.00080382,1.8238e-05,-0.00080486,-0.00067105,-0.00043759,0.00037143
-0.00049966,-0.00074858,-0.0011304,-0.00070179,-0.00060248,-0.00024162,-0.0012255,-0.0007271,-0.00031419,0.00051005,-0.0007125,-0.00074334,-0.0012144,-0.00061342,-0.00079868,1.8771e-05,-0.00078997,-0.00065934,-0.00042986,0.00037167
-0.00050306,-0.00074025,-0.0011466,-0.0006973,-0.00059536,-0.0002439,-0.0012079,-0.00070825,-0.0002988,0.00051608,-0.00070117,-0.00073995,-0.001207,-0.00060469,-0.00079245,1.9247e-05,-0.00077514,-0.00064618,-0.00042105,0.00036993
-0.00050534,-0.00073043,-0.0011624,-0.0006915,-0.00058729,-0.0002453,-0.0011907,-0.00068776,-0.00028323,0.00051919,-0.00068814,-0.0007351,-0.0011958,-0.00059511,-0.00078516,1.9628e-05,-0.00076041,-0.0006316,-0.00041117,0.00036623
-0.00050639,-0.00071904,-0.0011774,-0.00068438,-0.00057828,-0.00024584,-0.0011739,-0.00066573,-0.00026752,0.00051941,-0.0006735,-0.00072871,-0.0011808,-0.00058471,-0.00077687,1.988e-05,-0.00074584,-0.00061563,-0.00040023,0.00036063
-0.00050606,-0.00070599,-0.0011909,-0.00067596,-0.00056836,-0.00024553,-0.0011574,-0.00064221,-0.00025168,0.00051682,-0.00065732,-0.00072073,-0.0011621,-0.00057353,-0.0007676,1.9982e-05,-0.00073144,-0.00059832,-0.00038824,0.0003532
-0.00050425,-0.00069123,-0.0012025,-0.00066625,-0.00055752,-0.00024439,-0.0011412,-0.00061729,-0.00023572,0.00051152,-0.00063972,-0.00071111,-0.0011395,-0.00056159,-0.0007574,1.9918e-05,-0.00071721,-0.00057971,-0.0003752,0.00034409
-0.00050085,-0.00067471,-0.0012117,-0.00065525,-0.00054579,-0.00024245,-0.001125,-0.00059105,-0.00021962,0.00050366,-0.00062081,-0.00069979,-0.0011132,-0.00054893,-0.00074629,1.9687e-05,-0.00070313,-0.00055984,-0.00036114,0.00033343
-0.00049577,-0.00065638,-0.0012179,-0.00064299,-0.00053318,-0.00023973,-0.0011086,-0.00056354,-0.00020338,0.00049341,-0.00060072,-0.00068674,-0.0010832,-0.0005356,-0.00073431,1.929e-05,-0.00068914,-0.00053876,-0.00034608,0.0003214
-0.00048895,-0.00063622,-0.0012208,-0.00062946,-0.00051968,-0.00023628,-0.0010917,-0.00053486,-0.00018698,0.00048097,-0.00057956,-0.00067194,-0.0010496,-0.00052162,-0.00072151,1.8739e-05,-0.00067519,-0.00051652,-0.00033005,0.00030819
-0.00048035,-0.00061423,-0.00122,-0.00061471,-0.00050534,-0.00023212,-0.0010741,-0.00050508,-0.00017038,0.00046657,-0.00055749,-0.00065537,-0.0010125,-0.00050703,-0.00070789,1.8049e-05,-0.00066119,-0.00049318,-0.00031308,0.00029402
-0.00046995,-0.00059041,-0.001215,-0.00059875,-0.00049015,-0.00022732,-0.0010555,-0.00047428,-0.00015356,0.00045044,-0.00053466,-0.00063704,-0.0009722,-0.00049187,-0.00069351,1.7249e-05,-0.00064705,-0.00046879,-0.0002952,0.00027911
-0.00045775,-0.0005648,-0.0012056,-0.00058162,-0.00047413,-0.00022192,-0.0010356,-0.00044254,-0.00013648,0.00043285,-0.0005112,-0.00061696,-0.00092882,-0.00047617,-0.00067839,1.6362e-05,-0.00063267,-0.00044341,-0.00027645,0.0002637
-0.00044377,-0.00053744,-0.0011915,-0.00056335,-0.00045731,-0.00021595,-0.0010139,-0.00040994,-0.00011911,0.00041407,-0.00048729,-0.00059517,-0.00088263,-0.00045997,-0.00066255,1.5428e-05,-0.00061791,-0.0004171,-0.00025689,0.00024801
-0.00042806,-0.00050841,-0.0011725,-0.00054399,-0.0004397,-0.00020948,-0.00099031,-0.00037657,-0.00010141,0.00039435,-0.00046307,-0.00057173,-0.00083392,-0.00044331,-0.00064602,1.448e-05,-0.00060266,-0.00038991,-0.00023657,0.00023229
-0.00041069,-0.00047778,-0.0011485,-0.00052359,-0.00042134,-0.00020255,-0.00096436,-0.00034252,-8.3346e-05,0.00037399,-0.0004387,-0.0005467,-0.00078299,-0.00042623,-0.00062884,1.3558e-05,-0.00058678,-0.00036194,-0.00021554,0.00021674
-0.00039176,-0.00044569,-0.0011195,-0.0005022,-0.00040226,-0.00019522,-0.00093579,-0.00030785,-6.4906e-05,0.00035323,-0.00041434,-0.00052017,-0.0007302,-0.00040876,-0.00061103,1.2701e-05,-0.00057015,-0.00033324,-0.00019388,0.0002016
-0.00037139,-0.00041225,-0.0010856,-0.0004799,-0.00038249,-0.00018754,-0.00090432,-0.00027268,-4.6067e-05,0.00033232,-0.00039013,-0.00049227,-0.00067592,-0.00039095,-0.00059262,1.1952e-05,-0.00055264,-0.00030389,-0.00017166,0.00018705
-0.0003497,-0.0003776,-0.0010467,-0.00045676,-0.00036209,-0.00017956,-0.00086974,-0.0002371,-2.6813e-05,0.00031151,-0.00036623,-0.00046311,-0.00062056,-0.00037284,-0.00057364,1.1345e-05,-0.00053411,-0.00027396,-0.00014896,0.00017327
-0.00032686,-0.00034193,-0.0010032,-0.00043286,-0.00034111,-0.00017134,-0.00083183,-0.00020118,-7.1428e-06,0.00029101,-0.00034276,-0.00043283,-0.00056454,-0.00035449,-0.00055414,1.0922e-05,-0.00051444,-0.00024355,-0.00012586,0.00016043
-0.00030303,-0.00030541,-0.00095522,-0.00040829,-0.00031959,-0.00016291,-0.00079046,-0.00016502,1.2939e-05,0.00027103,-0.00031987,-0.0004016,-0.00050828,-0.00033592,-0.00053412,1.0717e-05,-0.00049353,-0.00021273,-0.00010245,0.00014866
-0.00027839,-0.00026824,-0.00090319,-0.00038314,-0.00029762,-0.00015433,-0.00074551,-0.00012871,3.342e-05,0.00025175,-0.00029766,-0.00036959,-0.00045224,-0.00031721,-0.00051364,1.0764e-05,-0.00047128,-0.00018159,-7.8822e-05,0.00013805
